file,nct,pmid,claimed_name,claimed_year,status,esummary_title,esummary_year,suggested_pmid,suggested_title,suggested_query,status_v2
AZITHROMYCIN_CHILD_MORTALITY_REVIEW.html,NCT02047981,29694816,MORDOR-I,,WRONG_PMID,Azithromycin to Reduce Childhood Mortality in Sub-Saharan Africa.,2018 Apr 26,41432154,Co-selection of genetic antibiotic resistance in Streptococcus pneumoniae after repeated azithromycin mass drug administrations in Niger.,NCT02047981[si],OK_KEYWORDS
AZITHROMYCIN_CHILD_MORTALITY_REVIEW.html,NCT02048007,32334706,MORDOR-II,,WRONG_PMID,Malaria eradication.,2020 Apr 25,40824641,,NCT02048007[si],WRONG_PMID
AZITHROMYCIN_CHILD_MORTALITY_REVIEW.html,NCT04224987,38913641,AVENIR,,WRONG_PMID,Effects of the supportive care needs of patients with cancer on their comfort levels.,2024 Jun 2,41845058,Mass azithromycin distribution and antibiotic resistance in the gut and nasopharynx: a cluster-randomized trial.,NCT04224987[si],WRONG_PMID
BELIMUMAB_SLE_REVIEW.html,NCT00424476,21296403,BLISS-52,,WRONG_PMID,"Efficacy and safety of belimumab in patients with active systemic lupus erythematosus: a randomised, placebo-controlled, phase 3 trial.",2011 Feb 26,40256631,Predicting EQ-5D full health state in systemic lupus erythematosus using machine learning algorithms.,NCT00424476[si],WRONG_PMID
BELIMUMAB_SLE_REVIEW.html,NCT00410384,22127708,BLISS-76,,WRONG_PMID,"A phase III, randomized, placebo-controlled study of belimumab, a monoclonal antibody that inhibits B lymphocyte stimulator, in patients with systemic lupus erythematosus.",2011 Dec,40256631,Predicting EQ-5D full health state in systemic lupus erythematosus using machine learning algorithms.,NCT00410384[si],WRONG_PMID
BELIMUMAB_SLE_REVIEW.html,NCT01484496,28118533,BLISS-SC,,WRONG_PMID,"Efficacy and Safety of Subcutaneous Belimumab in Systemic Lupus Erythematosus: A Fifty-Two-Week Randomized, Double-Blind, Placebo-Controlled Study.",2017 May,39208825,Attainment of remission and low disease activity after treatment with belimumab in patients with systemic lupus erythematosus: a post-hoc analysis of pooled data from five randomised clinical trials.,NCT01484496[si],WRONG_PMID
BELIMUMAB_SLE_REVIEW.html,NCT01639339,32937045,BLISS-LN,,WRONG_PMID,"Two-Year, Randomized, Controlled Trial of Belimumab in Lupus Nephritis.",2020 Sep 17,37463054,Effect of belimumab on kidney-related outcomes in patients with lupus nephritis: post hoc subgroup analyses of the phase 3 BLISS-LN trial.,NCT01639339[si],WRONG_PMID
BIMEKIZUMAB_PSORIASIS_REVIEW.html,NCT03370133,33549193,BE-VIVID,,OK,"Bimekizumab versus ustekinumab for the treatment of moderate to severe plaque psoriasis (BE VIVID): efficacy and safety from a 52-week, multicentre, double-blind, active comparator and placebo controlled phase 3 trial.",2021 Feb 6,,,,OK_ACRONYM
BIMEKIZUMAB_PSORIASIS_REVIEW.html,NCT03410992,33549192,BE-READY,,OK,"Bimekizumab efficacy and safety in moderate to severe plaque psoriasis (BE READY): a multicentre, double-blind, placebo-controlled, randomised withdrawal phase 3 trial.",2021 Feb 6,,,,OK_ACRONYM
BIMEKIZUMAB_PSORIASIS_REVIEW.html,NCT03412747,34260840,BE-SURE,,WRONG_PMID,"Case 21-2021: A 33-Year-Old Pregnant Woman with Fever, Abdominal Pain, and Headache.",2021 Jul 15,41800601,"Bimekizumab efficacy in scalp, nail and palmoplantar psoriasis versus comparators and over 4 years.",NCT03412747[si],WRONG_PMID
BIOLOGIC_ASTHMA_REVIEW.html,NCT01691521,25199059,MENSA,,WRONG_PMID,Mepolizumab treatment in patients with severe eosinophilic asthma.,2014 Sep 25,37131185,Can we predict who will benefit most from biologics in severe asthma? A post-hoc analysis of two phase 3 trials.,NCT01691521[si],WRONG_PMID
BIOLOGIC_ASTHMA_REVIEW.html,NCT01914757,27609406,CALIMA,,OK,"Benralizumab, an anti-interleukin-5 receptor α monoclonal antibody, as add-on treatment for patients with severe, uncontrolled, eosinophilic asthma (CALIMA): a randomised, double-blind, placebo-controlled phase 3 trial.",2016 Oct 29,,,,OK_ACRONYM
BIOLOGIC_ASTHMA_REVIEW.html,NCT02414854,29782217,QUEST,,WRONG_PMID,Dupilumab Efficacy and Safety in Moderate-to-Severe Uncontrolled Asthma.,2018 Jun 28,40458676,Dupilumab efficacy in patients with type 2 asthma and early Feno level reductions.,NCT02414854[si],WRONG_PMID
BIOLOGIC_ASTHMA_REVIEW.html,NCT03347279,33979488,NAVIGATOR,,WRONG_PMID,"Tezepelumab in Adults and Adolescents with Severe, Uncontrolled Asthma.",2021 May 13,41072729,Effect of tezepelumab on asthma exacerbations co-occurring with infection-attributed acute respiratory illnesses.,NCT03347279[si],WRONG_PMID
BPAL_MDRTB_REVIEW.html,NCT02589782,36546625,TB-PRACTECAL,,WRONG_PMID,"A 24-Week, All-Oral Regimen for Rifampin-Resistant Tuberculosis.",2022 Dec 22,38842323,How much should we still worry about QTc prolongation in rifampicin-resistant tuberculosis? ECG findings from TB-PRACTECAL clinical trial.,NCT02589782[si],WRONG_PMID
BPAL_MDRTB_REVIEW.html,NCT02409290,36368333,STREAM-2,,WRONG_PMID,Effects of fish oil on methotrexate-induced reproductive damage in rats.,2022 Dec,38462751,T-wave morphology abnormalities in the STREAM stage 1 trial.,NCT02409290[si],WRONG_PMID
BPAL_MDRTB_REVIEW.html,NCT02754765,39879593,endTB-MDR,,WRONG_PMID,"Oral Regimens for Rifampin-Resistant, Fluoroquinolone-Susceptible Tuberculosis.",2025 Jan 30,,,,WRONG_PMID
BTKI_CLL_NMA_REVIEW.html,NCT02475681,32305093,ELEVATE-TN,,OK,"Acalabrutinib with or without obinutuzumab versus chlorambucil and obinutuzmab for treatment-naive chronic lymphocytic leukaemia (ELEVATE TN): a randomised, controlled, phase 3 trial.",2020 Apr 18,,,,OK_ACRONYM
BTKI_CLL_NMA_REVIEW.html,NCT02477696,34310172,ELEVATE-RR,,WRONG_PMID,Acalabrutinib Versus Ibrutinib in Previously Treated Chronic Lymphocytic Leukemia: Results of the First Randomized Phase III Trial.,2021 Nov 1,40485230,How well does acalabrutinib work and how safe is it to treat patients with chronic lymphocytic leukemia/small lymphocytic lymphoma who have had previous treatments? a plain language summary of 2 key studies.,NCT02477696[si],OK_KEYWORDS
BTKI_CLL_NMA_REVIEW.html,NCT03734016,36511784,ALPINE,,WRONG_PMID,Zanubrutinib or Ibrutinib in Relapsed or Refractory Chronic Lymphocytic Leukemia.,2023 Jan 26,41686056,Zanubrutinib versus ibrutinib in patients with relapsed/refractory chronic lymphocytic leukemia and small lymphocytic lymphoma: health-related quality of life in a subgroup of Chinese patients in the ALPINE trial.,NCT03734016[si],OK_KEYWORDS
BTKI_CLL_NMA_REVIEW.html,NCT01722487,26639149,RESONATE-2,,WRONG_PMID,Ibrutinib as Initial Therapy for Patients with Chronic Lymphocytic Leukemia.,2015 Dec 17,40266025,Statin use and survival in CLL/SLL treated with ibrutinib: pooled analysis of 4 randomized controlled trials.,NCT01722487[si],OK_KEYWORDS
BTKI_CLL_NMA_REVIEW.html,NCT03336333,35810754,SEQUOIA,,OK,"Zanubrutinib versus bendamustine and rituximab in untreated chronic lymphocytic leukaemia and small lymphocytic lymphoma (SEQUOIA): a randomised, controlled, phase 3 trial.",2022 Aug,,,,OK_ACRONYM
BTKI_CLL_NMA_REVIEW.html,NCT01578707,24881631,RESONATE,,WRONG_PMID,Ibrutinib versus ofatumumab in previously treated chronic lymphoid leukemia.,2014 Jul 17,40266025,Statin use and survival in CLL/SLL treated with ibrutinib: pooled analysis of 4 randomized controlled trials.,NCT01578707[si],WRONG_PMID
BTKI_CLL_NMA_REVIEW.html,NCT02970318,32459600,ASCEND,,OK,"ASCEND: Phase III, Randomized Trial of Acalabrutinib Versus Idelalisib Plus Rituximab or Bendamustine Plus Rituximab in Relapsed or Refractory Chronic Lymphocytic Leukemia.",2020 Sep 1,,,,OK_ACRONYM
CAB_PREP_HIV_REVIEW.html,NCT02720094,34379922,HPTN 083,,WRONG_PMID,Cabotegravir for HIV Prevention in Cisgender Men and Transgender Women.,2021 Aug 12,40590452,Bone Changes With Long-Acting Cabotegravir or Tenofovir Disoproxil Fumarate/Emtricitabine for HIV Prevention in Cisgender Men and Transgender Women: HPTN 083.,NCT02720094[si],OK_KEYWORDS
CAB_PREP_HIV_REVIEW.html,NCT03164564,35378077,HPTN 084,,OK,"Cabotegravir for the prevention of HIV-1 in women: results from HPTN 084, a phase 3, randomised clinical trial.",2022 May 7,,,,OK_ACRONYM
CABOTEGRAVIR_HIV_ART_REVIEW.html,NCT02951052,33136751,ATLAS,,OK,Long-Acting Injectable Cabotegravir + Rilpivirine for HIV Maintenance Therapy: Week 48 Pooled Analysis of Phase 3 ATLAS and FLAIR Trials.,2020 Dec 1,,,,OK_ACRONYM
CABOTEGRAVIR_HIV_ART_REVIEW.html,NCT02938520,32130807,FLAIR,,WRONG_PMID,Misguided Changes to SNAP - Defending a Public Health Intervention for the Poor.,2020 Mar 26,40779489,Subcutaneous injections of cabotegravir plus rilpivirine long-acting in virally suppressed adults with HIV-1.,NCT02938520[si],WRONG_PMID
CABOTEGRAVIR_HIV_ART_REVIEW.html,NCT03299049,33308425,ATLAS-2M,,OK,"Long-acting cabotegravir and rilpivirine dosed every 2 months in adults with HIV-1 infection (ATLAS-2M), 48-week results: a randomised, multicentre, open-label, phase 3b, non-inferiority study.",2021 Dec 19,,,,OK_ACRONYM
CANGRELOR_PCI_REVIEW.html,NCT00305162,19915221,CHAMPION-PCI,,WRONG_PMID,Platelet inhibition with cangrelor in patients undergoing PCI.,2009 Dec 10,35196863,Effect of Platelet Inhibition by Cangrelor Among Obese Patients Undergoing Coronary Stenting: Insights From CHAMPION.,NCT00305162[si],OK_KEYWORDS
CANGRELOR_PCI_REVIEW.html,NCT00385138,19915222,CHAMPION-PLATFORM,,WRONG_PMID,Intravenous platelet blockade with cangrelor during PCI.,2009 Dec 10,35196863,Effect of Platelet Inhibition by Cangrelor Among Obese Patients Undergoing Coronary Stenting: Insights From CHAMPION.,NCT00385138[si],OK_KEYWORDS
CANGRELOR_PCI_REVIEW.html,NCT01156571,23473369,CHAMPION-PHOENIX,,WRONG_PMID,Effect of platelet inhibition with cangrelor during PCI on ischemic events.,2013 Apr 4,35196863,Effect of Platelet Inhibition by Cangrelor Among Obese Patients Undergoing Coronary Stenting: Insights From CHAMPION.,NCT01156571[si],OK_KEYWORDS
CAPIVASERTIB_BC_REVIEW.html,NCT04305496,37256974,CAPItello-291,,WRONG_PMID,Tirofiban for Stroke without Large or Medium-Sized Vessel Occlusion.,2023 Jun 1,39283299,A plain language summary of the CAPItello-291 study: Capivasertib in hormone receptor-positive advanced breast cancer.,NCT04305496[si],WRONG_PMID
CARDIORENAL_DKD_NMA_REVIEW.html,NCT02540993,33264825,FIDELIO-DKD,,WRONG_PMID,Effect of Finerenone on Chronic Kidney Disease Outcomes in Type 2 Diabetes.,2020 Dec 3,41827014,An integrative framework for drug target discovery bridging clinical trial and genetic data insights.,NCT02540993[si],OK_KEYWORDS
CARDIORENAL_DKD_NMA_REVIEW.html,NCT02545049,34775784,FIGARO-DKD,,OK,Finerenone Reduces Risk of Incident Heart Failure in Patients With Chronic Kidney Disease and Type 2 Diabetes: Analyses From the FIGARO-DKD Trial.,2022 Feb 8,,,,OK_ACRONYM
CARDIORENAL_DKD_NMA_REVIEW.html,NCT02065791,30990260,CREDENCE,,WRONG_PMID,Canagliflozin and Renal Outcomes in Type 2 Diabetes and Nephropathy.,2019 Jun 13,41926219,Association of Urinary EGF with Kidney Outcomes and Effects of Sodium-Glucose Cotransporter 2 Inhibition.,NCT02065791[si],WRONG_PMID
CARDIORENAL_DKD_NMA_REVIEW.html,NCT03036150,32970396,DAPA-CKD,,WRONG_PMID,Dapagliflozin in Patients with Chronic Kidney Disease.,2020 Oct 8,41926219,Association of Urinary EGF with Kidney Outcomes and Effects of Sodium-Glucose Cotransporter 2 Inhibition.,NCT03036150[si],WRONG_PMID
CARDIORENAL_DKD_NMA_REVIEW.html,NCT03594110,36331190,EMPA-KIDNEY,,WRONG_PMID,Empagliflozin in Patients with Chronic Kidney Disease.,2023 Jan 12,41196655,,NCT03594110[si],OK_DRUG
CARDIORENAL_DKD_NMA_REVIEW.html,NCT03819153,39222642,FLOW,,OK,"Semaglutide versus placebo in patients with heart failure and mildly reduced or preserved ejection fraction: a pooled analysis of the SELECT, FLOW, STEP-HFpEF, and STEP-HFpEF DM randomised trials.",2024 Sep 7,,,,OK_ACRONYM
CART_DLBCL_REVIEW.html,NCT03391466,34891224,ZUMA-7,,WRONG_PMID,Axicabtagene Ciloleucel as Second-Line Therapy for Large B-Cell Lymphoma.,2022 Feb 17,39240498,Investigating the Influence of Covariates on Axicabtagene Ciloleucel (axi-cel) Kinetics in Patients with Non-Hodgkin's Lymphoma.,NCT03391466[si],WRONG_PMID
CART_DLBCL_REVIEW.html,NCT03575351,35717989,TRANSFORM,,OK,"Lisocabtagene maraleucel versus standard of care with salvage chemotherapy followed by autologous stem cell transplantation as second-line treatment in patients with relapsed or refractory large B-cell lymphoma (TRANSFORM): results from an interim analysis of an open-label, randomised, phase 3 trial.",2022 Jun 18,,,,OK_ACRONYM
CART_DLBCL_REVIEW.html,NCT03570892,34904798,BELINDA,,WRONG_PMID,Second-Line Tisagenlecleucel or Standard Care in Aggressive B-Cell Lymphoma.,2022 Feb 17,,,,WRONG_PMID
CART_MM_REVIEW.html,NCT04181827,37272512,CARTITUDE-4,,WRONG_PMID,Cilta-cel or Standard Care in Lenalidomide-Refractory Multiple Myeloma.,2023 Jul 27,41627370,Ciltacabtagene Autoleucel Versus Idecabtagene Vicleucel in Triple-Class-Exposed Relapsed/Refractory Multiple Myeloma with 2-4 Prior Lines of Therapy: Updated Matching-Adjusted Indirect Comparison.,NCT04181827[si],WRONG_PMID
CART_MM_REVIEW.html,NCT03651128,36762851,KarMMa-3,,WRONG_PMID,Ide-cel or Standard Regimens in Relapsed and Refractory Multiple Myeloma.,2023 Mar 16,41627370,Ciltacabtagene Autoleucel Versus Idecabtagene Vicleucel in Triple-Class-Exposed Relapsed/Refractory Multiple Myeloma with 2-4 Prior Lines of Therapy: Updated Matching-Adjusted Indirect Comparison.,NCT03651128[si],WRONG_PMID
CBD_SEIZURE_REVIEW.html,NCT02091375,28538134,GWPCARE1,,WRONG_PMID,Trial of Cannabidiol for Drug-Resistant Seizures in the Dravet Syndrome.,2017 May 25,34265088,Time to onset of cannabidiol treatment effects in Dravet syndrome: Analysis from two randomized controlled trials.,NCT02091375[si],WRONG_PMID
CBD_SEIZURE_REVIEW.html,NCT02224690,29395273,GWPCARE2,,WRONG_PMID,"Cannabidiol in patients with seizures associated with Lennox-Gastaut syndrome (GWPCARE4): a randomised, double-blind, placebo-controlled phase 3 trial.",2018 Mar 17,40775196,Clinically Meaningful Reduction in Drop Seizures in Patients with Lennox-Gastaut Syndrome Treated with Cannabidiol: Post Hoc Analysis of Phase 3 Clinical Trials.,NCT02224690[si],OK_DRUG
CBD_SEIZURE_REVIEW.html,NCT02224560,29768152,GWPCARE3,,WRONG_PMID,Effect of Cannabidiol on Drop Seizures in the Lennox-Gastaut Syndrome.,2018 May 17,40775196,Clinically Meaningful Reduction in Drop Seizures in Patients with Lennox-Gastaut Syndrome Treated with Cannabidiol: Post Hoc Analysis of Phase 3 Clinical Trials.,NCT02224560[si],WRONG_PMID
CBD_SEIZURE_REVIEW.html,NCT02224703,32119035,GWPCARE4,,WRONG_PMID,Dose-Ranging Effect of Adjunctive Oral Cannabidiol vs Placebo on Convulsive Seizure Frequency in Dravet Syndrome: A Randomized Clinical Trial.,2020 May 1,34265088,Time to onset of cannabidiol treatment effects in Dravet syndrome: Analysis from two randomized controlled trials.,NCT02224703[si],WRONG_PMID
CD_BIOLOGICS_NMA_REVIEW.html,LEGACY-PRENCT-CLASSIC-1,19201775,CLASSIC-1,,WRONG_PMID,Adalimumab for the treatment of fistulas in patients with Crohn's disease.,2009 Jul,33436566,Insights into genome recoding from the mechanism of a classic +1-frameshifting tRNA.,CLASSIC-1[ti],OK_KEYWORDS
CD_BIOLOGICS_NMA_REVIEW.html,NCT00152490,17634458,PRECiSE-1,,WRONG_PMID,Certolizumab pegol for the treatment of Crohn's disease.,2007 Jul 19,17634466,Anti-TNF antibodies for Crohn's disease--in pursuit of the perfect clinical trial.,NCT00152490[si],WRONG_PMID
CD_BIOLOGICS_NMA_REVIEW.html,NCT01224171,24859203,GEMINI-2,,WRONG_PMID,Effects of vedolizumab induction therapy for patients with Crohn's disease in whom tumor necrosis factor antagonist treatment failed.,2014 Sep,30615117,Vedolizumab in Combination With Corticosteroids for Induction Therapy in Crohn's Disease: A Post Hoc Analysis of GEMINI 2 and 3.,NCT01224171[si],OK_KEYWORDS
CD_BIOLOGICS_NMA_REVIEW.html,NCT01369329,27959607,UNITI-1,,WRONG_PMID,Ustekinumab as Induction and Maintenance Therapy for Crohn's Disease.,2016 Nov 17,39996607,A Review of the Modified Multiplier of Simple Endoscopic Score for Crohn's Disease and How to Use It in Clinical Trials and Practice.,NCT01369329[si],OK_KEYWORDS
CD_BIOLOGICS_NMA_REVIEW.html,NCT03105128,35644154,ADVANCE,,OK,Risankizumab as induction therapy for Crohn's disease: results from the phase 3 ADVANCE and MOTIVATE induction trials.,2022 May 28,,,,OK_ACRONYM
CD_BIOLOGICS_NMA_REVIEW.html,NCT03345849,37224198,U-EXCEL,,WRONG_PMID,Upadacitinib Induction and Maintenance Therapy for Crohn's Disease.,2023 May 25,41763462,Long-Term Safety of Upadacitinib in Patients With Inflammatory Bowel Disease: Integrated Analysis of Phase 2/3 Studies.,NCT03345849[si],WRONG_PMID
CDK46_MBC_REVIEW.html,NCT01740427,27959613,PALOMA-2,,WRONG_PMID,Palbociclib and Letrozole in Advanced Breast Cancer.,2016 Nov 17,38951507,"Effect of cross-platform gene-expression, computational methods on breast cancer subtyping in PALOMA-2 and PALLET studies.",NCT01740427[si],WRONG_PMID
CDK46_MBC_REVIEW.html,NCT01958021,27717303,MONALEESA-2,,WRONG_PMID,"Ribociclib as First-Line Therapy for HR-Positive, Advanced Breast Cancer.",2016 Nov 3,38107828,Matching-adjusted indirect comparison of PFS and OS comparing ribociclib plus letrozole versus palbociclib plus letrozole as first-line treatment of HR+/HER2- advanced breast cancer.,NCT01958021[si],WRONG_PMID
CDK46_MBC_REVIEW.html,NCT02246621,28968163,MONARCH-3,,OK,MONARCH 3: Abemaciclib As Initial Therapy for Advanced Breast Cancer.,2017 Nov 10,,,,OK_ACRONYM
CFTR_CF_REVIEW.html,NCT03525548,31679946,VX17-445-103,,WRONG_PMID,"Efficacy and safety of the elexacaftor plus tezacaftor plus ivacaftor combination regimen in people with cystic fibrosis homozygous for the F508del mutation: a double-blind, randomised, phase 3 trial.",2019 Nov 23,,,,WRONG_PMID
CFTR_MODULATORS_NMA_REVIEW.html,NCT01807923,25981758,TRAFFIC,,WRONG_PMID,Lumacaftor-Ivacaftor in Patients with Cystic Fibrosis Homozygous for Phe508del CFTR.,2015 Jul 16,37983082,Corrector therapies (with or without potentiators) for people with cystic fibrosis with class II CFTR gene variants (most commonly F508del).,NCT01807923[si],OK_KEYWORDS
CFTR_MODULATORS_NMA_REVIEW.html,NCT02347657,29099344,EVOLVE,,WRONG_PMID,Tezacaftor-Ivacaftor in Patients with Cystic Fibrosis Homozygous for Phe508del.,2017 Nov 23,36509366,Development of the Cystic Fibrosis Questionnaire-Revised-8 Dimensions: Estimating Utilities From the Cystic Fibrosis Questionnaire-Revised.,NCT02347657[si],OK_KEYWORDS
CFTR_MODULATORS_NMA_REVIEW.html,NCT03525444,31697873,VX18-445-102,,WRONG_PMID,Elexacaftor-Tezacaftor-Ivacaftor for Cystic Fibrosis with a Single Phe508del Allele.,2019 Nov 7,37983082,Corrector therapies (with or without potentiators) for people with cystic fibrosis with class II CFTR gene variants (most commonly F508del).,NCT03525444[si],OK_KEYWORDS
CGRP_MIGRAINE_NMA_REVIEW.html,NCT02456740,29171821,STRIVE,,WRONG_PMID,A Controlled Trial of Erenumab for Episodic Migraine.,2017 Nov 30,35978286,Safety and tolerability of erenumab in individuals with episodic or chronic migraine across age groups: a pooled analysis of placebo-controlled trials.,NCT02456740[si],OK_KEYWORDS
