file,key,claim_name,claim_n,verdict,aact_brief_title,aact_enrollment,title_overlap,n_ratio,country_mismatch,notes
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03895203,BE OPTIMAL,712,TITLE_MISMATCH,A Study to Test the Efficacy and Safety of Bimekizumab in the Treatment of Subje,852,0,0.84,,title 0-token overlap (claim='BE OPTIMAL' aact='A Study to Test the Efficacy and Safety ')
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03104400,SELECT-PsA 1,848,OK,A Study Comparing Upadacitinib (ABT-494) to Placebo and to Adalimumab in Partici,1705,1,0.50,,
RCC_1L_NMA_REVIEW.html,NCT03141177,CheckMate 9ER,651,TITLE_MISMATCH,A Study of Nivolumab Combined With Cabozantinib Compared to Sunitinib in Previou,701,0,0.93,,title 0-token overlap (claim='CheckMate 9ER' aact='A Study of Nivolumab Combined With Caboz')
RCC_1L_NMA_REVIEW.html,NCT02853331,KEYNOTE-426,861,OK,Study to Evaluate the Efficacy and Safety of Pembrolizumab (MK-3475) in Combinat,861,1,1.00,,
RCC_1L_NMA_REVIEW.html,NCT02811861,CLEAR,712,OK,Lenvatinib/Everolimus or Lenvatinib/Pembrolizumab Versus Sunitinib Alone as Trea,1069,1,0.67,,
RCC_1L_NMA_REVIEW.html,NCT02231749,CheckMate 214,847,OK,Nivolumab Combined With Ipilimumab Versus Sunitinib in Previously Untreated Adva,1390,1,0.61,,
RESMETIROM_MASH_REVIEW.html,NCT03900429,MAESTRO-NASH,644,OK,A Phase 3 Study to Evaluate the Efficacy and Safety of MGL-3196 (Resmetirom) in ,1759,1,0.37,,
RISANKIZUMAB_CD_REVIEW.html,NCT03105128,ADVANCE,511,TITLE_MISMATCH,A Study of the Efficacy and Safety of Risankizumab in Participants With Moderate,931,0,0.55,,title 0-token overlap (claim='ADVANCE' aact='A Study of the Efficacy and Safety of Ri')
RISANKIZUMAB_CD_REVIEW.html,NCT03104413,MOTIVATE,412,TITLE_MISMATCH,A Study to Assess the Efficacy and Safety of Risankizumab in Participants With M,618,0,0.67,,title 0-token overlap (claim='MOTIVATE' aact='A Study to Assess the Efficacy and Safet')
RISANKIZUMAB_CD_REVIEW.html,NCT03105102,FORTIFY,305,TITLE_MISMATCH,A Study of the Efficacy and Safety of Risankizumab in Participants With Crohn's ,1336,0,0.23,,title 0-token overlap (claim='FORTIFY' aact='A Study of the Efficacy and Safety of Ri')
ROMOSOZUMAB_OP_REVIEW.html,NCT01575834,FRAME,7180,TITLE_MISMATCH,Efficacy and Safety of Romosozumab Treatment in Postmenopausal Women With Osteop,7180,0,1.00,,title 0-token overlap (claim='FRAME' aact='Efficacy and Safety of Romosozumab Treat')
ROMOSOZUMAB_OP_REVIEW.html,NCT01631214,ARCH,4093,TITLE_MISMATCH,Study to Determine the Efficacy and Safety of Romosozumab in the Treatment of Po,4093,0,1.00,,title 0-token overlap (claim='ARCH' aact='Study to Determine the Efficacy and Safe')
ROMOSOZUMAB_OP_REVIEW.html,NCT02186171,BRIDGE,245,TITLE_MISMATCH,A Study to Compare the Safety and Efficacy of Romosozumab (AMG 785) Versus Place,245,0,1.00,,title 0-token overlap (claim='BRIDGE' aact='A Study to Compare the Safety and Effica')
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT00241644,Rotarix Africa (Madhi 2010),2089,TITLE_MISMATCH,Vaccine Efficacy Against Rotavirus Diarrhea; Vaccine Given With Routine Childhoo,2089,0,1.00,,title 0-token overlap (claim='Rotarix Africa (Madhi 2010)' aact='Vaccine Efficacy Against Rotavirus Diarr')
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT00362648,RotaTeq Africa (Armah 2010),5468,COUNTRY_MISMATCH,Developing World Study for RotaTeq™ (V260-015)(COMPLETED),7504,2,0.73,"Ghana,Bangladesh,Kenya,Mali,Vietnam","snippet countries not in AACT: Ghana, Bangladesh, Kenya, Mali, Vietnam"
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT02145000,Rotasiil ROSE Niger (Isanaka 2017),4413,COUNTRY_MISMATCH,Efficacy and Safety of a Pentavalent Rotavirus Vaccine (BRV-PV) Against Severe R,6586,1,0.67,India,snippet countries not in AACT: India
RSV_VACCINE_OLDER_REVIEW.html,NCT05035212,RENOIR,34284,TITLE_MISMATCH,"Study to Evaluate the Efficacy, Immunogenicity, and Safety of RSVpreF in Adults.",38861,0,0.88,,"title 0-token overlap (claim='RENOIR' aact='Study to Evaluate the Efficacy, Immunoge')"
RSV_VACCINE_OLDER_REVIEW.html,NCT04886596,AReSVi-006,24960,TITLE_MISMATCH,Efficacy Study of GSK's Investigational Respiratory Syncytial Virus (RSV) Vaccin,26675,0,0.94,,title 0-token overlap (claim='AReSVi-006' aact='Efficacy Study of GSK's Investigational ')
RSV_VACCINE_OLDER_REVIEW.html,NCT05127434,ConquerRSV,35088,TITLE_MISMATCH,A Study to Evaluate the Safety and Efficacy of mRNA-1345 Vaccine Targeting Respi,36814,0,0.95,,title 0-token overlap (claim='ConquerRSV' aact='A Study to Evaluate the Safety and Effic')
RUSFERTIDE_PV_REVIEW.html,NCT05210790,VERIFY,293,TITLE_MISMATCH,A Phase 3 Study of Rusfertide in Patients With Polycythemia Vera,293,0,1.00,,title 0-token overlap (claim='VERIFY' aact='A Phase 3 Study of Rusfertide in Patient')
SAM_SIMPLIFIED_PROTOCOL_REVIEW.html,NCT04698070,OptiMA Niger (ComPAS vs Standard),1153,OK,Optimizing Acute Malnutrition Management in Children Aged 6 to 59 Months in Nige,2304,2,0.50,,
SCD_DISEASE_MOD_NMA_REVIEW.html,NCT01179217,L-glutamine (Endari),230,OK,A Phase III Safety and Efficacy Study of L-Glutamine to Treat Sickle Cell Diseas,230,1,1.00,,
SCHISTOSOMIASIS_ARPRAZIQUANTEL_REVIEW.html,NCT03845140,L-PZQ ODT (arpraziquantel) phase 3,145,TITLE_MISMATCH,L-PZQ ODT in Schistosoma Infected Children,288,0,0.50,,title 0-token overlap (claim='L-PZQ ODT (arpraziquantel) phase 3' aact='L-PZQ ODT in Schistosoma Infected Childr')
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03552757,STEP-2,807,TITLE_MISMATCH,Research Study Investigating How Well Semaglutide Works in People With Type 2 Di,1210,0,0.67,,title 0-token overlap (claim='STEP-2' aact='Research Study Investigating How Well Se')
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01691521,MENSA,385,TITLE_MISMATCH,Efficacy and Safety Study of Mepolizumab Adjunctive Therapy in Subjects With Sev,580,0,0.66,,title 0-token overlap (claim='MENSA' aact='Efficacy and Safety Study of Mepolizumab')
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01287039,Castro-2015-Resliz,941,TITLE_MISMATCH,A Study to Evaluate the Efficacy and Safety of Reslizumab (3.0 mg/kg) in the Red,489,0,1.92,,title 0-token overlap (claim='Castro-2015-Resliz' aact='A Study to Evaluate the Efficacy and Saf')
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01928771,SIROCCO,805,TITLE_MISMATCH,Efficacy and Safety Study of Benralizumab Added to High-dose Inhaled Corticoster,2681,0,0.30,,title 0-token overlap (claim='SIROCCO' aact='Efficacy and Safety Study of Benralizuma')
SEVERE_ASTHMA_NMA_REVIEW.html,NCT02414854,QUEST,948,OK,Evaluation of Dupilumab in Patients With Persistent Asthma (Liberty Asthma Quest,1902,1,0.50,,
SEVERE_ASTHMA_NMA_REVIEW.html,NCT03347279,NAVIGATOR,1059,OK,Study to Evaluate Tezepelumab in Adults & Adolescents With Severe Uncontrolled A,1061,1,1.00,,
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-50258054-AQUAMAT,AQUAMAT (IV artesunate vs IV quinine),5425,ISRCTN_ONLY,,,,,,non-AACT key
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-69856593-FEAST,FEAST (fluid bolus severe sepsis),3141,ISRCTN_ONLY,,,,,,non-AACT key
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-84086586-TRACT,TRACT (transfusion threshold anaemic),3196,ISRCTN_ONLY,,,,,,non-AACT key
SGLT2_HF_REVIEW.html,NCT03036124,DAPA-HF,4744,TITLE_MISMATCH,Study to Evaluate the Effect of Dapagliflozin on the Incidence of Worsening Hear,4744,0,1.00,,title 0-token overlap (claim='DAPA-HF' aact='Study to Evaluate the Effect of Dapaglif')
SGLT2_HF_REVIEW.html,NCT03057977,EMPEROR-Reduced,3730,OK,EMPagliflozin outcomE tRial in Patients With chrOnic heaRt Failure With Reduced ,3730,2,1.00,,
SGLT2_HF_REVIEW.html,NCT03057951,EMPEROR-Preserved,5988,OK,EMPagliflozin outcomE tRial in Patients With chrOnic heaRt Failure With Preserve,5988,2,1.00,,
SGLT2_HF_REVIEW.html,NCT03619213,DELIVER,6263,TITLE_MISMATCH,Dapagliflozin Evaluation to Improve the LIVEs of Patients With PReserved Ejectio,6263,0,1.00,,title 0-token overlap (claim='DELIVER' aact='Dapagliflozin Evaluation to Improve the ')
SGLT2_HF_REVIEW.html,NCT03521934,SOLOIST-WHF,1222,OK,Effect of Sotagliflozin on Cardiovascular Events in Participants With Type 2 Dia,1222,1,1.00,,
SGLT2_MACE_CVOT_REVIEW.html,NCT01131676,EMPA-REG OUTCOME,7020,OK,BI 10773 (Empagliflozin) Cardiovascular Outcome Event Trial in Type 2 Diabetes M,7064,2,0.99,,
SGLT2_MACE_CVOT_REVIEW.html,NCT01032629,CANVAS,10142,N_OUTLIER,CANVAS - CANagliflozin cardioVascular Assessment Study,4330,1,2.34,,row 10142 vs aact 4330 ratio 2.34
SGLT2_MACE_CVOT_REVIEW.html,NCT01730534,DECLARE-TIMI 58,17160,TITLE_MISMATCH,Multicenter Trial to Evaluate the Effect of Dapagliflozin on the Incidence of Ca,17190,0,1.00,,title 0-token overlap (claim='DECLARE-TIMI 58' aact='Multicenter Trial to Evaluate the Effect')
SGLT2_MACE_CVOT_REVIEW.html,NCT01986881,VERTIS-CV,8240,OK,Cardiovascular Outcomes Following Ertugliflozin Treatment in Type 2 Diabetes Mel,8246,1,1.00,,
SGLT2I_HF_NMA_REVIEW.html,NCT03036124,DAPA-HF,4744,TITLE_MISMATCH,Study to Evaluate the Effect of Dapagliflozin on the Incidence of Worsening Hear,4744,0,1.00,,title 0-token overlap (claim='DAPA-HF' aact='Study to Evaluate the Effect of Dapaglif')
SGLT2I_HF_NMA_REVIEW.html,NCT03057977,EMPEROR-Reduced,3730,OK,EMPagliflozin outcomE tRial in Patients With chrOnic heaRt Failure With Reduced ,3730,2,1.00,,
SGLT2I_HF_NMA_REVIEW.html,NCT03057951,EMPEROR-Preserved,5988,OK,EMPagliflozin outcomE tRial in Patients With chrOnic heaRt Failure With Preserve,5988,2,1.00,,
SGLT2I_HF_NMA_REVIEW.html,NCT03619213,DELIVER,6263,TITLE_MISMATCH,Dapagliflozin Evaluation to Improve the LIVEs of Patients With PReserved Ejectio,6263,0,1.00,,title 0-token overlap (claim='DELIVER' aact='Dapagliflozin Evaluation to Improve the ')
SGLT2I_HF_NMA_REVIEW.html,NCT03521934,SOLOIST-WHF,1222,OK,Effect of Sotagliflozin on Cardiovascular Events in Participants With Type 2 Dia,1222,1,1.00,,
SGLT2I_HF_NMA_REVIEW.html,NCT03315143,SCORED,10584,TITLE_MISMATCH,Effect of Sotagliflozin on Cardiovascular and Renal Events in Participants With ,10584,0,1.00,,title 0-token overlap (claim='SCORED' aact='Effect of Sotagliflozin on Cardiovascula')
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03521934,SOLOIST-WHF,1222,OK,Effect of Sotagliflozin on Cardiovascular Events in Participants With Type 2 Dia,1222,1,1.00,,
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03315143,SCORED,10584,TITLE_MISMATCH,Effect of Sotagliflozin on Cardiovascular and Renal Events in Participants With ,10584,0,1.00,,title 0-token overlap (claim='SCORED' aact='Effect of Sotagliflozin on Cardiovascula')
SOTATERCEPT_PAH_REVIEW.html,NCT04576988,STELLAR,323,OK,A Study of Sotatercept for the Treatment of Pulmonary Arterial Hypertension (MK-,324,1,1.00,,
SPARSENTAN_IGAN_REVIEW.html,NCT03762850,PROTECT,402,TITLE_MISMATCH,A Study of the Effect and Safety of Sparsentan in the Treatment of Patients With,406,0,0.99,,title 0-token overlap (claim='PROTECT' aact='A Study of the Effect and Safety of Spar')
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT02696785,MEASURE 4,233,TITLE_MISMATCH,A Study of Ixekizumab (LY2439821) in bDMARD-Naive Participants With Radiographic,341,0,0.68,,title 0-token overlap (claim='MEASURE 4' aact='A Study of Ixekizumab (LY2439821) in bDM')
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT03928704,BE MOBILE 1,386,TITLE_MISMATCH,A Study to Evaluate the Efficacy and Safety of Bimekizumab in Subjects With Acti,274,0,1.41,,title 0-token overlap (claim='BE MOBILE 1' aact='A Study to Evaluate the Efficacy and Saf')
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT03928743,BE MOBILE 2,442,TITLE_MISMATCH,A Study to Evaluate the Efficacy and Safety of Bimekizumab in Subjects With Acti,332,0,1.33,,title 0-token overlap (claim='BE MOBILE 2' aact='A Study to Evaluate the Efficacy and Saf')
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT04169373,SELECT-AXIS 2,420,TITLE_MISMATCH,A Study to Evaluate Efficacy and Safety of Upadacitinib in Adults With Axial Spo,734,0,0.57,,title 0-token overlap (claim='SELECT-AXIS 2' aact='A Study to Evaluate Efficacy and Safety ')
TAVR_LOWRISK_REVIEW.html,NCT02675114,PARTNER 3,950,OK,PARTNER 3 Trial: Safety and Effectiveness of the SAPIEN 3 Transcatheter Heart Va,1000,1,0.95,,
TAVR_LOWRISK_REVIEW.html,NCT02701283,Evolut Low Risk,1403,OK,Medtronic Evolut Transcatheter Aortic Valve Replacement in Low Risk Patients,2223,2,0.63,,
TAVR_LOWRISK_REVIEW.html,NCT01057173,NOTION,280,TITLE_MISMATCH,The Nordic Aortic Valve Intervention Trial,280,0,1.00,,title 0-token overlap (claim='NOTION' aact='The Nordic Aortic Valve Intervention Tri')
TB_DRUG_SUSCEPTIBLE_4MO_REVIEW.html,NCT02410772,Study 31 / A5349 (4-month rifapentine-moxifloxacin),1559,OK,TBTC Study 31: Rifapentine-containing Tuberculosis Treatment Shortening Regimens,2516,2,0.62,,
TB_PREVENTION_NMA_REVIEW.html,NCT01404312,BRIEF-TB / A5279 (1HP),2986,OK,Brief Rifapentine-Isoniazid Evaluation for TB Prevention (BRIEF TB),3000,1,1.00,,
TB_PREVENTION_NMA_REVIEW.html,NCT00023452,TBTC Study 26 / PREVENT TB (3HP),7731,OK,Three Months of Weekly Rifapentine and Isoniazid for M. Tuberculosis Infection,8053,1,0.96,,
TB_PREVENTION_NMA_REVIEW.html,NCT01582711,iAdhere / TBTC Study 33 (3HP SAT vs DOT),1002,COUNTRY_MISMATCH,Study 33: Adherence to Latent Tuberculosis Infection Treatment 3HP SAT Versus 3H,1002,2,1.00,Hong Kong,snippet countries not in AACT: Hong Kong
TB_PREVENTION_REVIEW.html,NCT01404312,BRIEF-TB / A5279,2986,OK,Brief Rifapentine-Isoniazid Evaluation for TB Prevention (BRIEF TB),3000,1,1.00,,
TDXD_HER2LOW_BC_REVIEW.html,NCT03734029,DESTINY-Breast04,557,OK,Trastuzumab Deruxtecan (DS-8201a) Versus Investigator's Choice for HER2-low Brea,557,2,1.00,,
TDXD_HER2LOW_BC_REVIEW.html,NCT04494425,DESTINY-Breast06,866,OK,Study of Trastuzumab Deruxtecan (T-DXd) vs Investigator's Choice Chemotherapy in,866,2,1.00,,
TEPLIZUMAB_T1D_REVIEW.html,NCT01030861,TN-10,76,TITLE_MISMATCH,"""Teplizumab for Prevention of Type 1 Diabetes In Relatives At-Risk""",76,0,1.00,,"title 0-token overlap (claim='TN-10' aact='""Teplizumab for Prevention of Type 1 Dia')"
TIRZEPATIDE_T2D_REVIEW.html,NCT03987919,SURPASS-2,939,TITLE_MISMATCH,A Study of Tirzepatide (LY3298176) Versus Semaglutide Once Weekly as Add-on Ther,1879,0,0.50,,title 0-token overlap (claim='SURPASS-2' aact='A Study of Tirzepatide (LY3298176) Versu')
TIRZEPATIDE_T2D_REVIEW.html,NCT03730662,SURPASS-4,1997,OK,A Study of Tirzepatide (LY3298176) Once a Week Versus Insulin Glargine Once a Da,2002,1,1.00,,
TNK_VS_TPA_STROKE_REVIEW.html,NCT01949948,NOR-TEST,1091,TITLE_MISMATCH,Study of Tenecteplase Versus Alteplase for Thrombolysis (Clot Dissolving) in Acu,1050,0,1.04,,title 0-token overlap (claim='NOR-TEST' aact='Study of Tenecteplase Versus Alteplase f')
TNK_VS_TPA_STROKE_REVIEW.html,NCT03889249,AcT,1567,TITLE_MISMATCH,Alteplase Compared to Tenecteplase in Patients With Acute Ischemic Stroke,1600,0,0.98,,title 0-token overlap (claim='AcT' aact='Alteplase Compared to Tenecteplase in Pa')
TNK_VS_TPA_STROKE_REVIEW.html,NCT04797013,TRACE-2,1408,TITLE_MISMATCH,Tenecteplase Reperfusion Therapy in Acute Ischemic Cerebrovascular Events-Ⅱ,1430,0,0.98,,title 0-token overlap (claim='TRACE-2' aact='Tenecteplase Reperfusion Therapy in Acut')
TNK_VS_TPA_STROKE_REVIEW.html,NCT02388061,EXTEND-IA TNK,202,TITLE_MISMATCH,Tenecteplase Versus Alteplase Before Endovascular Therapy for Ischemic Stroke,202,0,1.00,,title 0-token overlap (claim='EXTEND-IA TNK' aact='Tenecteplase Versus Alteplase Before End')
TNK_VS_TPA_STROKE_REVIEW.html,NCT03854500,NOR-TEST 2 Part A,203,TITLE_MISMATCH,The Norwegian Tenecteplase Stroke Trial 2,201,0,1.01,,title 0-token overlap (claim='NOR-TEST 2 Part A' aact='The Norwegian Tenecteplase Stroke Trial ')
TNK_VS_TPA_STROKE_REVIEW.html,NCT02814409,ATTEST-2,1466,OK,Alteplase-Tenecteplase Trial Evaluation for Stroke Thrombolysis,1858,1,0.79,,
TOFACITINIB_UC_REVIEW.html,NCT01465763,OCTAVE Induction 1,598,OK,"A Study Evaluating The Efficacy And Safety Of CP-690,550 In Patients With Modera",614,1,0.97,,
TOFACITINIB_UC_REVIEW.html,NCT01458951,OCTAVE Induction 2,541,OK,"A Study To Evaluate Both The Efficacy and Safety Profile of CP-690,550 In Patien",547,1,0.99,,
TOFACITINIB_UC_REVIEW.html,NCT01458574,OCTAVE Sustain,395,TITLE_MISMATCH,"A Study Of Oral CP-690,550 As A Maintenance Therapy For Ulcerative Colitis",593,0,0.67,,"title 0-token overlap (claim='OCTAVE Sustain' aact='A Study Of Oral CP-690,550 As A Maintena')"
TYVAC_TYPHOID_REVIEW.html,NCT03299426,TyVAC Malawi,28130,OK,Clinical Efficacy of Typhoid Conjugate Vaccine (Vi-TCV) Among Children Age 9 Mon,30000,1,0.94,,
UC_BIOLOGICS_NMA_REVIEW.html,NCT00036439,ACT-1,242,TITLE_MISMATCH,A Safety and Efficacy Study for Infliximab (Remicade) in Patients With Active Ul,364,0,0.66,,title 0-token overlap (claim='ACT-1' aact='A Safety and Efficacy Study for Inflixim')
UC_BIOLOGICS_NMA_REVIEW.html,NCT00408629,ULTRA-2,494,TITLE_MISMATCH,Efficacy and Safety of Adalimumab in Subjects With Moderately to Severely Active,518,0,0.95,,title 0-token overlap (claim='ULTRA-2' aact='Efficacy and Safety of Adalimumab in Sub')
UC_BIOLOGICS_NMA_REVIEW.html,NCT00488774,PURSUIT-SC,662,TITLE_MISMATCH+N_OUTLIER,An Efficacy and Safety Study of Golimumab in Participants With Ulcerative Coliti,291,0,2.27,,title 0-token overlap (claim='PURSUIT-SC' aact='An Efficacy and Safety Study of Golimuma'); row 662 vs aact 291 ratio 2.27
UC_BIOLOGICS_NMA_REVIEW.html,NCT00783718,GEMINI-1,374,TITLE_MISMATCH,Study of Vedolizumab (MLN0002) in Patients With Moderate to Severe Ulcerative Co,895,0,0.42,,title 0-token overlap (claim='GEMINI-1' aact='Study of Vedolizumab (MLN0002) in Patien')
UC_BIOLOGICS_NMA_REVIEW.html,NCT02407236,UNIFI-induction,641,OK,A Study to Evaluate the Safety and Efficacy of Ustekinumab Induction and Mainten,961,1,0.67,,
UC_BIOLOGICS_NMA_REVIEW.html,NCT01465763,OCTAVE-1,598,TITLE_MISMATCH,"A Study Evaluating The Efficacy And Safety Of CP-690,550 In Patients With Modera",614,0,0.97,,title 0-token overlap (claim='OCTAVE-1' aact='A Study Evaluating The Efficacy And Safe')
UC_BIOLOGICS_NMA_REVIEW.html,NCT02819635,U-ACHIEVE,473,TITLE_MISMATCH,A Study to Evaluate the Safety and Efficacy of Upadacitinib (ABT-494) for Induct,1302,0,0.36,,title 0-token overlap (claim='U-ACHIEVE' aact='A Study to Evaluate the Safety and Effic')
UC_BIOLOGICS_NMA_REVIEW.html,NCT02435992,TRUE-NORTH,645,TITLE_MISMATCH,Safety and Efficacy Trial of RPC1063 for Moderate to Severe Ulcerative Colitis,1012,0,0.64,,title 0-token overlap (claim='TRUE-NORTH' aact='Safety and Efficacy Trial of RPC1063 for')
UC_BIOLOGICS_NMA_REVIEW.html,NCT03518086,LUCENT-1,1162,OK,An Induction Study of Mirikizumab in Participants With Moderately to Severely Ac,1281,1,0.91,,
UPADACITINIB_CD_REVIEW.html,NCT03345849,U-EXCEL,526,TITLE_MISMATCH,A Study of the Efficacy and Safety of Upadacitinib in Participants With Moderate,526,0,1.00,,title 0-token overlap (claim='U-EXCEL' aact='A Study of the Efficacy and Safety of Up')
UPADACITINIB_CD_REVIEW.html,NCT03345836,U-EXCEED,495,TITLE_MISMATCH,A Study of the Efficacy and Safety of Upadacitinib (ABT-494) in Participants Wit,624,0,0.79,,title 0-token overlap (claim='U-EXCEED' aact='A Study of the Efficacy and Safety of Up')
UPADACITINIB_CD_REVIEW.html,NCT03345823,U-ENDURE,502,TITLE_MISMATCH,A Maintenance and Long-Term Extension Study of the Efficacy and Safety of Upadac,747,0,0.67,,title 0-token overlap (claim='U-ENDURE' aact='A Maintenance and Long-Term Extension St')
VENETOCLAX_AML_REVIEW.html,NCT02993523,VIALE-A,431,TITLE_MISMATCH,A Study of Venetoclax in Combination With Azacitidine Versus Azacitidine in Trea,443,0,0.97,,title 0-token overlap (claim='VIALE-A' aact='A Study of Venetoclax in Combination Wit')
VENETOCLAX_AML_REVIEW.html,NCT03069352,VIALE-C,211,TITLE_MISMATCH,A Study of Venetoclax in Combination With Low Dose Cytarabine Versus Low Dose Cy,211,0,1.00,,title 0-token overlap (claim='VIALE-C' aact='A Study of Venetoclax in Combination Wit')
VENETOCLAX_CLL_REVIEW.html,NCT02242942,CLL14,432,TITLE_MISMATCH,Comparison of the Treatments of Obinutuzumab + Venetoclax Versus Obinutuzumab + ,445,0,0.97,,title 0-token overlap (claim='CLL14' aact='Comparison of the Treatments of Obinutuz')
VENETOCLAX_CLL_REVIEW.html,NCT02005471,MURANO,389,TITLE_MISMATCH,A Study to Evaluate the Benefit of Venetoclax Plus Rituximab Compared With Benda,389,0,1.00,,title 0-token overlap (claim='MURANO' aact='A Study to Evaluate the Benefit of Venet')
VENETOCLAX_CLL_REVIEW.html,NCT02950051,CLL13/GAIA,458,TITLE_MISMATCH,Standard Chemoimmunotherapy (FCR/BR) Versus Rituximab + Venetoclax (RVe) Versus ,926,0,0.49,,title 0-token overlap (claim='CLL13/GAIA' aact='Standard Chemoimmunotherapy (FCR/BR) Ver')
VOCLOSPORIN_LN_REVIEW.html,NCT03021499,AURORA 1,357,TITLE_MISMATCH,Aurinia Renal Response in Active Lupus With Voclosporin,358,0,1.00,,title 0-token overlap (claim='AURORA 1' aact='Aurinia Renal Response in Active Lupus W')
VORASIDENIB_GLIOMA_REVIEW.html,NCT04164901,INDIGO,331,OK,Study of Vorasidenib (AG-881) in Participants With Residual or Recurrent Grade 2,331,1,1.00,,
VUTRISIRAN_ATTR_REVIEW.html,NCT04153149,HELIOS-B,655,OK,HELIOS-B: A Study to Evaluate Vutrisiran in Patients With Transthyretin Amyloido,655,1,1.00,,
YELLOW_FEVER_FRACTIONAL_REVIEW.html,LEGACY-NONNCT-CASEY-2019-YF,Casey 2019 Kinshasa (1/5 fractional 17DD),493,ISRCTN_ONLY,,,,,,non-AACT key
ZOLBETUXIMAB_GASTRIC_REVIEW.html,NCT03504397,SPOTLIGHT,565,TITLE_MISMATCH,A Study to Compare Zolbetuximab (IMAB362) and Chemotherapy With Placebo and Chem,565,0,1.00,,title 0-token overlap (claim='SPOTLIGHT' aact='A Study to Compare Zolbetuximab (IMAB362')
ZOLBETUXIMAB_GASTRIC_REVIEW.html,NCT03653507,GLOW,507,OK,A Study of Zolbetuximab (IMAB362) Plus CAPOX Compared With Placebo Plus CAPOX as,507,1,1.00,,
